"","X","Group","Strain","Cage","ID","Genotype","Treatment","Strains","GroupName","StartCoil","PreCoil","PostCoil","StartPath","PrePath","PostPath","group","timepoint","file","AbsPath","RelPath","Age","AgeMinus9","amygdala","anterior_commissure_pars_anterior","anterior_commissure_pars_posterior","arbor_vita_of_cerebellum","basal_forebrain","bed_nucleus_of_stria_terminalis","cerebellar_cortex","cerebellar_peduncle_inferior","cerebellar_peduncle_middle","cerebellar_peduncle_superior","cerebral_aqueduct","cerebral_cortex_entorhinal_cortex","cerebral_cortex_frontal_lobe","cerebral_cortex_occipital_lobe","cerebral_cortex_parieto_temporal_lobe","cerebral_peduncle","colliculus_inferior","colliculus_superior","corpus_callosum","corticospinal_tract_pyramids","cuneate_nucleus","dentate_gyrus_of_hippocampus","facial_nerve_cranial_nerve_7","fasciculus_retroflexus","fimbria","fornix","fourth_ventricle","fundus_of_striatum","globus_pallidus","habenular_commissure","hippocampus","hypothalamus","inferior_olivary_complex","internal_capsule","interpedunclar_nucleus","lateral_olfactory_tract","lateral_septum","lateral_ventricle","mammillary_bodies","mammilothalamic_tract","medial_lemniscus_medial_longitudinal_fasciculus","medial_septum","medulla","midbrain","nucleus_accumbens","olfactory_bulbs","olfactory_tubercle","optic_tract","periaqueductal_grey","pons","pontine_nucleus","posterior_commissure","pre_para_subiculum","stratum_granulosum_of_hippocampus","stria_medullaris","stria_terminalis","striatum","subependymale_zone_rhinocele","superior_olivary_complex","thalamus","third_ventricle","ventral_tegmental_decussation"
"350",350,8,"FMR1",NA,196,"Wt","Pl","F","G8","1b","1a","1b","G8bStart.1.","G8aPre.1.","G8bPost.1.","8-FMR1-196","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G8aPre.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-196_processed/G8aPre.1.RegReady/stats-volumes/concat_of_G8aPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-196-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-196_processed/G8aPre.1.RegReady/stats-volumes/concat_of_G8aPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-196-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.98796638343441,0.271858877066636,0.0928108296582298,2.4375807141681,1.18051116976471,0.267634677672662,11.3414896856163,0.19384498989391,0.339435492390931,0.216631207927442,0.0972645492735401,1.97082729938476,8.58292817724556,1.78431009392924,16.809306208367,0.54788948732141,1.26779312137802,2.01236821507965,3.32252802330136,0.341597240382489,0.0622825850502476,0.760150133992491,0.0557929008236977,0.046117030149048,0.607399655975198,0.125791852697508,0.0864088317973315,0.0377688243893041,0.642784205744545,0.0119617089633732,4.39559550577262,2.26865636267567,0.074143868170616,0.630149810127005,0.0582328474048303,0.248317227608982,0.588798171177294,0.599730275318932,0.114505178372481,0.0592536288415887,0.586500215428554,0.242918094254322,6.16967637599431,3.17928819901695,0.877753014799589,5.34700902798487,0.841726497003326,0.36097197918984,0.871743496759803,4.04575804177022,0.182314699727905,0.0446570757218725,0.517447216836152,0.177003681804316,0.137414023280695,0.22902547897239,4.47293697588084,0.0131187775201356,0.204428451912722,3.72270639486893,0.20481464057465,0.0303705923884236
"351",351,8,"FMR1",NA,196,"Wt","Pl","F","G8","1b","1a","1b","G8bStart.1.","G8aPre.1.","G8bPost.1.","8-FMR1-196","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G8bPost.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-196_processed/G8bPost.1.RegReady/stats-volumes/concat_of_G8bPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-196-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-196_processed/G8bPost.1.RegReady/stats-volumes/concat_of_G8bPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-196-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,2.97668870423413,0.275766031710685,0.094817924477576,2.47589080632604,1.19055730431474,0.272743388269626,11.5408795472109,0.19787252149834,0.335145173079339,0.224238262178895,0.0981048028563058,1.94499619253906,8.50196016071902,1.66882483488769,16.5602599082081,0.551645271398831,1.28205708720865,2.02994446558126,3.2759203195254,0.348261571422411,0.0636277385326064,0.75931463141524,0.0560892841625718,0.0466466524738531,0.616883761302881,0.128485636905499,0.0863893670461977,0.0369844396244428,0.656479061662181,0.0119446893018907,4.39203734457058,2.25637264676648,0.0785972006754018,0.646903878365463,0.0592232422211529,0.246305497550266,0.611570582351118,0.619730851066269,0.115141838811873,0.0605068216338137,0.594226686581484,0.243839350261527,6.22392999701918,3.18600492497476,0.868588161889027,5.39176221685254,0.84413539105801,0.360277613778937,0.864232362191396,4.07650216980598,0.182529360418541,0.0442606018389308,0.514717166553994,0.178684478764406,0.139079649707574,0.234989065192125,4.4806269759889,0.0134445878145694,0.205445751363289,3.72449450020253,0.20148103446195,0.0309385091935456
"352",352,8,"FMR1",NA,197,"Mut","Pl","F","G8","5r","2a","2b","G8rStart.5.","G8aPre.2.","G8bPost.2.","8-FMR1-197","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G8aPre.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-197_processed/G8aPre.2.RegReady/stats-volumes/concat_of_G8aPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-197-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-197_processed/G8aPre.2.RegReady/stats-volumes/concat_of_G8aPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-197-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,3.00853380288503,0.281600130961872,0.0934240399819683,2.44234243272801,1.16580737779479,0.266235480792712,11.2229249211354,0.211541637310777,0.333463298584292,0.219869371661378,0.110058415481433,2.15379354304706,8.51360171445721,1.86891401144534,16.6390227962446,0.538578795527226,1.28532880851759,2.03334459712774,3.32395004850558,0.342999232735706,0.0641873886783987,0.786686084997787,0.0534223063047981,0.0446659976890214,0.611140805323932,0.121308539542789,0.0884017081752713,0.0371452555899981,0.632098372856608,0.0119189642651592,4.4320870027642,2.21574375837962,0.0799334688000688,0.636511938913237,0.060038208692204,0.248717039318294,0.590308493620935,0.635179592058183,0.119419738430822,0.0581438296442222,0.592221106613827,0.254281289357529,6.3215632042195,3.12826289692343,0.912094754061366,5.45703604651603,0.857925932117851,0.382709902064489,0.914956184919344,3.84992902989497,0.177784227531156,0.043563636187719,0.50732651937601,0.186180156259965,0.125720909355216,0.225039370829501,4.40585882392881,0.0139166202402992,0.19719429791195,3.63160149201658,0.202575700814048,0.029864947889121
"353",353,8,"FMR1",NA,197,"Mut","Pl","F","G8","5r","2a","2b","G8rStart.5.","G8aPre.2.","G8bPost.2.","8-FMR1-197","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G8bPost.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-197_processed/G8bPost.2.RegReady/stats-volumes/concat_of_G8bPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-197-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-197_processed/G8bPost.2.RegReady/stats-volumes/concat_of_G8bPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-197-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,2.9976545883341,0.282984993374713,0.0935537369517513,2.38211637588003,1.18783585729561,0.27537037354756,11.1084143691486,0.194436478383331,0.346199354850109,0.214815087216997,0.110150572094314,1.91076533539862,8.8625884392523,1.57000414782467,16.4999856062856,0.540254830124116,1.22206338395047,2.02609875272531,3.27657691730289,0.362304187986286,0.0612796432059205,0.767929813051788,0.0573733645671035,0.0451513130357396,0.617176540327012,0.125060721263344,0.0882824831361517,0.0375098067876671,0.623727995886776,0.0118397366722908,4.46249880792638,2.24105482406891,0.078559994720892,0.616668359837688,0.0636911464157928,0.248511993063389,0.603097665251488,0.617039532585709,0.116276165406007,0.0601675121229618,0.603769039730104,0.253675362358157,6.29791420472053,3.10621551244718,0.920503487716928,5.55870463725471,0.859242919829119,0.371379916952286,0.876973045651858,4.10181350722457,0.187866740008526,0.0431315575083834,0.485004511054167,0.184204159777904,0.133954634658682,0.223578818015373,4.50507830529896,0.013838144232455,0.214368678477362,3.81375975568861,0.207393003526869,0.0305592506068352
"354",354,8,"FMR1",NA,198,"Mut","Oxt","F","G8","3b","3a","3b","G8bStart.3.","G8aPre.3.","G8bPost.3.","8-FMR1-198","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G8bStart.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-198_processed/G8bStart.3.RegReady/stats-volumes/concat_of_G8bStart.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-198-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-198_processed/G8bStart.3.RegReady/stats-volumes/concat_of_G8bStart.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-198-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,3.00005136260172,0.30753645400911,0.102936223910049,2.35374733046727,1.16911646409081,0.285641604154968,10.7190557360192,0.189650935611119,0.322192997729398,0.211875155118162,0.0912610224177099,2.04916050170858,8.08144994403157,1.8247864393332,16.4331495246322,0.564496173793996,1.26867255598907,2.037506718488,3.38859854801838,0.315169413832295,0.0621980537650769,0.854971162503191,0.052997437834804,0.0435200042475796,0.682803302523563,0.145675874443486,0.0862437408137525,0.0391305389262212,0.719674102479328,0.0126403517688112,4.76860039455725,2.34527509517233,0.0708474877882316,0.668350488689345,0.0533821089611588,0.258031078541254,0.624028856794574,0.6698124861734,0.10994403584003,0.0625572996327404,0.568479812899467,0.246113539814558,6.13547758285461,3.11364574941789,0.90792322202341,5.61690409641561,0.844077766805129,0.390941764055399,0.865307638490928,3.88886173620752,0.173022160620821,0.0418911407630072,0.552133329796723,0.200106584935829,0.14469898212088,0.230114799685582,4.76536146913539,0.0150842390869455,0.203119940771359,3.78366660844861,0.237748365738279,0.0285804624991527
"355",355,8,"FMR1",NA,198,"Mut","Oxt","F","G8","3b","3a","3b","G8bStart.3.","G8aPre.3.","G8bPost.3.","8-FMR1-198","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G8aPre.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-198_processed/G8aPre.3.RegReady/stats-volumes/concat_of_G8aPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-198-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-198_processed/G8aPre.3.RegReady/stats-volumes/concat_of_G8aPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-198-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.98246571065412,0.270905188564159,0.0937925002911672,2.393998953432,1.1667252452456,0.259397218773371,11.3892553978927,0.19697331721893,0.330441451663943,0.220464767776695,0.098887839754702,2.04614976752523,8.34205981543327,1.8564180516498,16.9562500218787,0.539508393979305,1.29208083023209,2.08300843723453,3.30132913066803,0.330413418923345,0.0615324385202408,0.786795032276719,0.0530542253429955,0.0444393334129747,0.621283694673688,0.12827221953413,0.0852158861637634,0.038178548873699,0.645424823033086,0.0122964173069248,4.43532080803745,2.25453511131307,0.0777748036058337,0.636062688245585,0.0557148695630492,0.254942601255786,0.567051687802398,0.615138484677945,0.117376704626488,0.0609475789639092,0.594785653875885,0.234490408363383,6.22178438945287,3.14483315431311,0.890354869528237,5.30569036460157,0.864600156336797,0.380534638205138,0.897659475682099,3.88529042916133,0.16923525422129,0.0421868791505784,0.515240002721507,0.185532234933317,0.135272899805869,0.22997055994937,4.40038936171774,0.0131966212807549,0.194456018187732,3.75961690492869,0.203357392565548,0.0296389149957694
"356",356,8,"FMR1",NA,198,"Mut","Oxt","F","G8","3b","3a","3b","G8bStart.3.","G8aPre.3.","G8bPost.3.","8-FMR1-198","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G8bPost.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-198_processed/G8bPost.3.RegReady/stats-volumes/concat_of_G8bPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-198-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-198_processed/G8bPost.3.RegReady/stats-volumes/concat_of_G8bPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-198-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,3.04018415333805,0.279265279085812,0.0967323883092315,2.35918899918425,1.20051767372203,0.26782499034869,11.0516038190757,0.196302556869772,0.341645955289306,0.215887194159409,0.0961123276784786,1.92978592982767,8.70727060607438,1.74437537636132,16.7944422388021,0.538285114000383,1.25326185253971,2.06240694021589,3.26059182998518,0.345407024623069,0.0613508477089789,0.773947483322954,0.0544008735678546,0.0463969012405968,0.627492046207728,0.12759313033996,0.0826731709031052,0.0377583183117143,0.643948712694432,0.012011544624473,4.41805423781838,2.24833892114409,0.0765972374491191,0.639828523043643,0.0600849404362784,0.261813490551706,0.587318457824798,0.621724825253018,0.112585436510213,0.0607505397089702,0.587104619858941,0.244208850588171,6.21382270157039,3.16694511928855,0.913076790336194,5.4142209993977,0.881589108624622,0.380860214319227,0.886526668627999,3.96464846340317,0.182873795843904,0.0437679174307014,0.498768173207738,0.183336063020236,0.137481519552101,0.231483109441547,4.50005611173002,0.0133830184797962,0.212256080464565,3.7725668113486,0.204890751553827,0.0303712237596313
"357",357,8,"FMR1",NA,199,"Mut","Pl","F","G8","4b","4a","4b","G8bStart.4.","G8aPre.4.","G8bPost.4.","8-FMR1-199","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G8bStart.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-199_processed/G8bStart.4.RegReady/stats-volumes/concat_of_G8bStart.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-199-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-199_processed/G8bStart.4.RegReady/stats-volumes/concat_of_G8bStart.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-199-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,2.78069416516586,0.301734889961331,0.0935783563996473,2.53766421021824,1.08327685601792,0.26529556092136,11.9195327912425,0.208997510733426,0.360454150368064,0.208965990153114,0.0914557832381561,2.10838689278058,7.76340011652914,1.89119631511727,16.0049398380683,0.561772782007463,1.21886434613684,1.94378844651199,3.32679811894002,0.334510174196436,0.0696716337396744,0.842495837796792,0.0530723590638944,0.0461526848731032,0.680042288105836,0.138385264130172,0.0874135750264953,0.0354677619774126,0.647070628871793,0.0105619614685232,4.61446477026007,2.28372358881524,0.079367181526114,0.646505396030417,0.0615163984563841,0.250548580830008,0.621065202007263,0.649874097737166,0.113058621357498,0.0590116313434588,0.601765344622291,0.239869436780993,6.34902226498028,3.09751149802256,0.858584273987824,5.81126899259216,0.805719958621816,0.386286245987132,0.856355503631976,3.96969733691382,0.187443322701594,0.0416706057571367,0.549166288162938,0.199086218409523,0.138302003820239,0.233443168153406,4.49024009239924,0.014429811787741,0.198397655721011,3.71928932853598,0.228403446517457,0.0292704437679547
"358",358,8,"FMR1",NA,199,"Mut","Pl","F","G8","4b","4a","4b","G8bStart.4.","G8aPre.4.","G8bPost.4.","8-FMR1-199","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G8aPre.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-199_processed/G8aPre.4.RegReady/stats-volumes/concat_of_G8aPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-199-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-199_processed/G8aPre.4.RegReady/stats-volumes/concat_of_G8aPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-199-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.8680995266826,0.284118756859695,0.0901233270265797,2.45349454867857,1.13470822418928,0.263830405600571,11.2918132169692,0.202721250337407,0.358235269526883,0.211867466389031,0.104092178449646,1.99819552323314,8.80880273043431,1.71098676814972,16.6053318827828,0.544530943308073,1.27351204371725,2.04286126929978,3.32432905882356,0.345841707246682,0.0696980615015216,0.762953277738781,0.0550284440282906,0.0460495392396419,0.592239548732349,0.124988823782324,0.0818594703950914,0.0347566051966915,0.625671815614982,0.0107896266871326,4.40610616504722,2.19116827355373,0.0767381997611704,0.624154042360659,0.0594669273051511,0.239128485168047,0.576891441773892,0.588604548403038,0.115180511926452,0.0594686354144531,0.592410181209179,0.230459084368839,6.39273076487093,3.18198920619308,0.876620730703037,5.46071646016007,0.834960625437492,0.36405150039011,0.871211331448604,4.01629649314106,0.183579713616612,0.0412424200096314,0.512966384359849,0.18054486359632,0.130799138890563,0.22059338989115,4.42618304672804,0.0136218044621307,0.197229374050223,3.79184569735886,0.190998751942496,0.0305104958363366
"359",359,8,"FMR1",NA,199,"Mut","Pl","F","G8","4b","4a","4b","G8bStart.4.","G8aPre.4.","G8bPost.4.","8-FMR1-199","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G8bPost.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-199_processed/G8bPost.4.RegReady/stats-volumes/concat_of_G8bPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-199-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-199_processed/G8bPost.4.RegReady/stats-volumes/concat_of_G8bPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-199-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,2.87444990140987,0.283068394442154,0.0920576050480615,2.48913249469998,1.16381830155568,0.267367575801592,11.5199747283436,0.20751133885917,0.360629479534097,0.219222345025066,0.10733246323548,2.0457729706938,8.62997924454512,1.77761315699513,16.4260230270823,0.538480336320408,1.33538149215942,2.0159104085163,3.27028214299759,0.346698650432964,0.069306724101982,0.771615697554365,0.0537206399201324,0.0456840820501254,0.59515428855327,0.12756131113705,0.087509771918029,0.0364672732348912,0.612464720388546,0.0108447732204419,4.35758196172217,2.14215333887002,0.0783743087054654,0.609560320956838,0.061360381199196,0.245257380029182,0.582362050350548,0.58568861863077,0.112551822549586,0.0592034144593834,0.58799567077511,0.234673564915402,6.46302922200971,3.12127996375713,0.873744644246547,5.59219234617721,0.847189857509331,0.359432542668666,0.882631234356688,4.02796037253825,0.184155028065493,0.0430694780379074,0.512740045833354,0.182373391118292,0.133103400667177,0.215346062023961,4.33204498166989,0.0137018050856057,0.205214032834138,3.74901743564993,0.193833415701068,0.0301425671094102
"360",360,8,"FMR1",NA,200,"Mut","Oxt","F","G8","5b","5a","7b","G8bStart.5.","G8aPre.5.","G8bPost.7.","8-FMR1-200","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G8bStart.5.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-200_processed/G8bStart.5.RegReady/stats-volumes/concat_of_G8bStart.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-200-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-200_processed/G8bStart.5.RegReady/stats-volumes/concat_of_G8bStart.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-200-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,2.87864574375484,0.308397375517349,0.0983075109017657,2.28886761645356,1.19250464609958,0.288315789613333,10.6241129871658,0.19334246827724,0.337372340133552,0.201998527218506,0.103840262464631,1.93199067040922,8.95566023643986,1.53216339349371,15.9927658593957,0.582491259964929,1.20216447034114,1.97678096892967,3.31623100066976,0.335970522539713,0.0673577269786992,0.849886989690041,0.0551855270662101,0.0458238207331959,0.657965029850719,0.143196211468246,0.0906406998060566,0.0371808349649372,0.694676286872781,0.0111212738362424,4.84749051245262,2.34012909109552,0.0767702078072076,0.634167057687393,0.0575739882642632,0.255167166618695,0.679795613568744,0.62904013884605,0.115519187528743,0.0602089017378472,0.583178593568236,0.255348804018358,6.30717858237332,3.12800917956837,0.916911460207614,5.82012588577422,0.824801346507499,0.380098629702843,0.860989753015073,3.95725559933047,0.181354911855273,0.0432039279107495,0.469196557143675,0.20363247398875,0.142019486684753,0.223378539681581,4.80145169923647,0.0154160627214584,0.196841512599861,3.75307859896176,0.215818191647747,0.0298902868438386
"361",361,8,"FMR1",NA,200,"Mut","Oxt","F","G8","5b","5a","7b","G8bStart.5.","G8aPre.5.","G8bPost.7.","8-FMR1-200","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G8aPre.5.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-200_processed/G8aPre.5.RegReady/stats-volumes/concat_of_G8aPre.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-200-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/8-FMR1-200_processed/G8aPre.5.RegReady/stats-volumes/concat_of_G8aPre.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_8-FMR1-200-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.93222914135983,0.269900342258227,0.0902704449855017,2.37567597935785,1.117925248939,0.262536166226967,11.3522928225206,0.193658319487869,0.337610879124192,0.209072630671919,0.0974196793547364,2.00432568040994,8.72863654794013,1.79304433218032,17.0115948767751,0.534909793414951,1.2530904737205,2.03945322870298,3.29711704518684,0.328879146514937,0.0665524120870356,0.769034998773381,0.0544613715722679,0.0444528323269546,0.628279609831597,0.125618872741664,0.0825593964531049,0.0358356689709511,0.658774252811424,0.0110419210136704,4.37719706522745,2.20590587389565,0.0739052954982356,0.630175263310641,0.0618247815991938,0.240399346019123,0.605148089903734,0.633588176350566,0.112163088491633,0.0574252424137105,0.579860203890662,0.241188515716293,6.2057497472515,3.09765124921942,0.850539932478769,5.48385007747158,0.804299642260229,0.367429539160246,0.875520296185454,3.89288490685124,0.172629613067227,0.0433273320383691,0.497251453629532,0.18213893355408,0.127840309348739,0.227491699333222,4.52740245723267,0.0132611063798093,0.198825011928199,3.67746488759304,0.198425212710397,0.0309815342749215
