"","X","Group","Strain","Cage","ID","Genotype","Treatment","Strains","GroupName","StartCoil","PreCoil","PostCoil","StartPath","PrePath","PostPath","group","timepoint","file","AbsPath","RelPath","Age","AgeMinus9","amygdala","anterior_commissure_pars_anterior","anterior_commissure_pars_posterior","arbor_vita_of_cerebellum","basal_forebrain","bed_nucleus_of_stria_terminalis","cerebellar_cortex","cerebellar_peduncle_inferior","cerebellar_peduncle_middle","cerebellar_peduncle_superior","cerebral_aqueduct","cerebral_cortex_entorhinal_cortex","cerebral_cortex_frontal_lobe","cerebral_cortex_occipital_lobe","cerebral_cortex_parieto_temporal_lobe","cerebral_peduncle","colliculus_inferior","colliculus_superior","corpus_callosum","corticospinal_tract_pyramids","cuneate_nucleus","dentate_gyrus_of_hippocampus","facial_nerve_cranial_nerve_7","fasciculus_retroflexus","fimbria","fornix","fourth_ventricle","fundus_of_striatum","globus_pallidus","habenular_commissure","hippocampus","hypothalamus","inferior_olivary_complex","internal_capsule","interpedunclar_nucleus","lateral_olfactory_tract","lateral_septum","lateral_ventricle","mammillary_bodies","mammilothalamic_tract","medial_lemniscus_medial_longitudinal_fasciculus","medial_septum","medulla","midbrain","nucleus_accumbens","olfactory_bulbs","olfactory_tubercle","optic_tract","periaqueductal_grey","pons","pontine_nucleus","posterior_commissure","pre_para_subiculum","stratum_granulosum_of_hippocampus","stria_medullaris","stria_terminalis","striatum","subependymale_zone_rhinocele","superior_olivary_complex","thalamus","third_ventricle","ventral_tegmental_decussation","brainvolumes"
"289",289,6,"16P",NA,68,"Wt","Oxt","P","G6","1a","2b","4a","G6aStart.1.","G6bPre.2.","G6aPost.4.","6-16P-68","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G6aPost.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-68_processed/G6aPost.4.RegReady/stats-volumes/concat_of_G6aPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-68-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-68_processed/G6aPost.4.RegReady/stats-volumes/concat_of_G6aPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-68-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,12.6884788432717,1.24183987005534,0.407674288251998,10.6590796198474,5.07049698383229,1.20539727444235,48.5322496963592,0.896639652768153,1.45573137035193,0.938516157886883,0.382359274122913,9.26448467408865,33.1783326805141,8.01700268582186,70.2350157548124,2.58210214359476,5.60490572682003,8.36961389660299,14.2085637480402,1.49306930831042,0.263516043872468,3.71212872410209,0.234768228725341,0.198819386116254,2.79195812552774,0.59887966377669,0.375439089729392,0.156516070402284,2.9473838543138,0.0483920415831033,19.923386396202,10.2622455365007,0.355369290613814,2.83407458343347,0.238056901755798,1.05844835918556,2.79272207818728,2.73676145480813,0.484718929123303,0.270132848242501,2.67400362554861,1.07803068334379,27.4163278585519,13.6304063294692,3.77480718693792,25.1153171932465,3.48267930112108,1.71979253412651,3.68829693938253,17.1668241784421,0.796996839045189,0.178119423577958,2.24368923509494,0.896708166582672,0.590205960864349,1.000235148994,19.4041908503128,0.0596435714745514,0.872866369007118,16.321227514936,0.9742010086589,0.130258006526683,431.930099181243
"290",290,6,"16P",NA,70,"Mut","Pl","P","G6","3a","4b","6a","G6aStart.3.","G6bPre.4.","G6aPost.6.","6-16P-70","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G6aStart.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-70_processed/G6aStart.3.RegReady/stats-volumes/concat_of_G6aStart.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-70-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-70_processed/G6aStart.3.RegReady/stats-volumes/concat_of_G6aStart.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-70-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,11.3987678655099,1.17091556186419,0.380321328600562,9.40901659581172,4.46016335202161,1.13577360354034,43.9605455298131,0.801235498096617,1.23372333235728,0.922603707628756,0.386985256166619,8.2930058296527,33.7703632148243,8.13490731450531,68.9639972505921,2.19165765478619,5.25224796007599,8.44218215006066,13.4992576368887,1.28971608272339,0.250992066986467,3.46323984568298,0.208482939512431,0.194283511730053,2.58508025925513,0.597687747718809,0.363651402349605,0.138579343371931,2.64386283921139,0.0410456337607761,18.4628746517566,9.92244262969663,0.287537820534982,2.53018828072517,0.203178055128341,0.994280136765944,2.498959699138,2.58823995598071,0.517460386229095,0.260054373559341,2.33834920786544,0.970368854069168,24.0390656993571,12.9664863784755,3.40217940901644,20.9889589479218,3.10708944926468,1.54263648901349,3.88664450240179,15.8338074259116,0.708899317210405,0.1836642667722,2.27587796888468,0.826034923256298,0.563098681016169,0.907943384226776,18.1021553957939,0.056454195216523,0.732745639862043,15.5130404660904,0.898715433820184,0.109655806840576,403.803380146902
"291",291,6,"16P",NA,70,"Mut","Pl","P","G6","3a","4b","6a","G6aStart.3.","G6bPre.4.","G6aPost.6.","6-16P-70","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G6aPost.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-70_processed/G6aPost.6.RegReady/stats-volumes/concat_of_G6aPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-70-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-70_processed/G6aPost.6.RegReady/stats-volumes/concat_of_G6aPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-70-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,11.6578804316652,1.23514056647101,0.389360178967159,9.65331475324824,4.71276596669304,1.15371241145242,43.7892177495224,0.805573662486809,1.28414766353284,0.892061409949805,0.378383427714449,7.61286520458022,33.5190475117733,6.4419792476156,64.6411253523026,2.25012314191335,5.22796671793362,8.50845443636686,13.1190859289774,1.35479109035751,0.23693243238652,3.49235950947945,0.221073620055024,0.195444952793056,2.61801698996401,0.593499834242142,0.340387981106776,0.138277069887216,2.65389403411207,0.043302133779594,19.2053507972182,9.91702545132138,0.284604550103252,2.51304865797813,0.224324075686339,1.04292753845402,2.57396228518799,2.52780472919737,0.487343966948364,0.264263894165047,2.38101887571655,0.987553497253457,24.9429519856199,13.0240461792564,3.57267735591106,22.7704454375004,3.22225744833197,1.56404737552832,3.61944546215786,16.5436169999101,0.707468761199698,0.182369908579107,2.11480100435167,0.848137906292224,0.584992083492819,0.877620331234813,18.1556750271759,0.0620168717179284,0.850007244584072,15.5048208422388,0.925728639504781,0.118660925496879,401.761201520645
"292",292,6,"16P",NA,77,"Mut","Pl","P","G6","7b","1b","7b","G6bStart.7.","G6bPre.1.","G6bPost.7.","6-16P-77","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G6bStart.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-77_processed/G6bStart.7.RegReady/stats-volumes/concat_of_G6bStart.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-77-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-77_processed/G6bStart.7.RegReady/stats-volumes/concat_of_G6bStart.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-77-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,12.1058262585728,1.20011314002351,0.360256132299721,10.2270119088106,4.65936622535937,1.08051580569456,46.4774516228157,0.856454325477166,1.33649228542982,1.05497009525616,0.491181013388403,10.0130852606925,35.8665406129906,8.56689485529612,73.439742610591,2.46221497993832,5.94233155892877,9.97783265590064,14.953928735898,1.32517889921383,0.298721846009791,3.35553929017385,0.255087422274986,0.218061552121851,2.76904018259269,0.608835315340711,0.422185343138806,0.14428878479775,2.83711419836703,0.0420608405998263,19.1531476981557,10.6910502166055,0.279565605702043,2.79738045887738,0.230303207779649,0.980980253917226,2.69024117436189,2.7491761533824,0.524232232206199,0.277638493424942,2.57221556270577,1.08915962098108,26.9523637947791,14.5645173885251,3.59129812896826,22.1866972807674,3.22498355746703,1.67069196111795,4.59782645447706,17.9774407305221,0.74879027343165,0.21613702325725,2.47738789877316,0.802380408741971,0.575370887710866,1.01977181387274,19.4412876619502,0.0626763184929107,0.781148974109499,16.6930780612119,0.953741833404285,0.142868414044408,436.063873301719
"293",293,6,"16P",NA,77,"Mut","Pl","P","G6","7b","1b","7b","G6bStart.7.","G6bPre.1.","G6bPost.7.","6-16P-77","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G6bPost.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-77_processed/G6bPost.7.RegReady/stats-volumes/concat_of_G6bPost.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-77-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-77_processed/G6bPost.7.RegReady/stats-volumes/concat_of_G6bPost.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-77-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,13.0304154245822,1.33208289257093,0.44110793792447,10.2230965110108,5.32670843945444,1.27345539881471,45.2503266281872,0.863563279688609,1.44205086955107,1.00994751328247,0.465925064371513,8.32776387008817,38.2575657915967,6.6324054024565,68.5765030691921,2.49357597444745,5.72193334503411,9.4102484753038,13.8275692916778,1.49029531444376,0.283372052235989,3.28856292800286,0.271307705252855,0.196286507167335,2.57526291144713,0.636215895480139,0.405929079851439,0.172368740117881,2.98428356833196,0.0447677568597657,18.9217756014727,10.8632055832602,0.321238287059659,2.78405936982154,0.261823092911852,1.02619755194199,2.75328884941105,2.65862420822292,0.4947004451812,0.288244714306584,2.66184964412832,1.14183204659745,27.2996090933633,14.3280354979774,3.94398307866562,22.176187500887,3.44807642051274,1.62692940098788,3.96511813016471,19.318995526844,0.809767592629132,0.204921636278858,2.15582785449645,0.787104102241166,0.614344960278033,0.96450566896322,19.9212694232666,0.0640702185567563,0.940643340983724,16.5628263210355,0.953149384479461,0.144766031202817,430.661868216556
"294",294,6,"16P",NA,79,"Wt","Oxt","P","G6","4a","5b","1a","G6aStart.4.","G6bPre.5.","G6aPost.1.","6-16P-79","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G6aStart.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-79_processed/G6aStart.4.RegReady/stats-volumes/concat_of_G6aStart.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-79-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-79_processed/G6aStart.4.RegReady/stats-volumes/concat_of_G6aStart.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-79-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,10.51498789307,1.19145299804325,0.362096465091899,9.7406071264385,4.33386010890037,1.09593701625366,45.811304645122,0.812416173378859,1.32409842070581,0.837317823466752,0.416540464539051,8.45615040424575,34.8526499338899,7.79763869394596,68.2068525706779,2.16316231421465,5.07995676776401,8.12068690634226,13.3537801667785,1.23280030760916,0.269562208897195,3.32535420599363,0.234889639527817,0.182367037874879,2.54849116598139,0.564175678795818,0.376073685086887,0.135150924827544,2.64715553968143,0.0447834342375305,17.8821489641984,9.46124709047184,0.262737192457382,2.52261452767573,0.214278901781156,1.01340319878595,2.55425483639895,2.54264275956837,0.531778322350556,0.250552084578544,2.29515527929582,0.968597087231744,25.1397295769944,12.3281588044783,3.45049555735705,21.380879663385,2.98468151398789,1.46045841932677,3.71256549005781,16.0913373366487,0.746331037521807,0.175867702131565,2.10425548617665,0.786686671378088,0.553342370789489,0.901549942380427,18.3836282259451,0.058361011963905,0.755807080781042,15.2308837727474,0.881938628048589,0.113704754968148,403.772374013245
"295",295,6,"16P",NA,79,"Wt","Oxt","P","G6","4a","5b","1a","G6aStart.4.","G6bPre.5.","G6aPost.1.","6-16P-79","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G6aPost.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-79_processed/G6aPost.1.RegReady/stats-volumes/concat_of_G6aPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-79-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-79_processed/G6aPost.1.RegReady/stats-volumes/concat_of_G6aPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-79-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,10.9301829868177,1.21121951521204,0.379590148738993,10.0487375847782,4.68840787778508,1.11762278772796,45.0354366950841,0.804707209685435,1.40453400257567,0.851693605853041,0.39687503244433,7.57002156353349,32.7455665354286,6.48092568908986,63.3637499816603,2.28550048780952,5.11785730423651,7.84442138371203,12.8503819681435,1.35290141039482,0.250541821529402,3.23635050863386,0.223390435178191,0.188480202666157,2.52693785722714,0.562963279098426,0.340131412694035,0.140088132489969,2.65956123312303,0.042498259375858,18.1243376329228,9.5161078408152,0.295841860738191,2.43653636665038,0.234191395097636,1.05626724118562,2.58169656082752,2.4535154428189,0.506856211227094,0.254815459913392,2.32514433035381,1.00473034724893,24.6371042186006,12.5186503056042,3.65433991332326,22.5231815458326,3.23207950093984,1.51257363146467,3.46935092485126,16.8881634451208,0.788812403411735,0.178283305608306,1.95826436812409,0.773625254102943,0.553851287076766,0.849319799763458,18.0375136407977,0.0593514569862077,0.895531437297244,14.6676303727136,0.857269035499823,0.129475410676818,395.625688860323
"296",296,6,"16P",NA,80,"Mut","Oxt","P","G6","5a","6b","2a","G6aStart.5.","G6bPre.6.","G6aPost.2.","6-16P-80","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G6aStart.5.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-80_processed/G6aStart.5.RegReady/stats-volumes/concat_of_G6aStart.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-80-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-80_processed/G6aStart.5.RegReady/stats-volumes/concat_of_G6aStart.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-80-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,11.7597167869297,1.31837195231127,0.411666609108247,9.72181152832783,4.61295103231297,1.27778185576826,45.3177452578427,0.826207450263244,1.4055711813441,0.923281058653645,0.46634868271232,8.96949197433819,38.9805185368473,9.08949775927083,71.7408104144585,2.3225032545605,5.84088361585797,8.80600338202051,14.2015732803188,1.31791412991368,0.279637651954737,3.64364674750017,0.233039564676223,0.206035451554683,2.62359542865554,0.609145782514636,0.399523235868417,0.15116950693323,2.59113945701285,0.0395181648461031,19.1078642625864,10.2632390614314,0.266165510559472,2.51986317262183,0.221692873349935,1.014584235436,2.70730851247722,2.56171051963284,0.507830543118867,0.273047596783636,2.36842092892072,1.05445974427141,24.7400067058757,13.4937965322114,3.80829194332374,21.17474258329,3.25332951061782,1.56698534942523,4.08004130349128,17.0619218637806,0.789012496845128,0.182399262948968,2.38154012198506,0.863375373412147,0.614325081342591,0.911004181639709,19.4434757654873,0.0629096742605825,0.814834971270378,16.592082114069,0.947557604375052,0.124638963488769,425.859559099007
"297",297,6,"16P",NA,80,"Mut","Oxt","P","G6","5a","6b","2a","G6aStart.5.","G6bPre.6.","G6aPost.2.","6-16P-80","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G6aPost.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-80_processed/G6aPost.2.RegReady/stats-volumes/concat_of_G6aPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-80-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-80_processed/G6aPost.2.RegReady/stats-volumes/concat_of_G6aPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-80-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,12.9178204202008,1.27495063255947,0.42811938669793,9.98648408367925,5.32000517271801,1.26143008494563,45.097728812587,0.848527012240365,1.3977635511277,0.968820470885491,0.452000125460448,8.37196552538257,36.8858193176998,7.51940281544435,69.8471964320287,2.42188210586888,5.60140085377693,9.43248351637143,14.546248071557,1.43480401130384,0.259106954091396,3.70953008253887,0.229308438202379,0.208167379600276,2.75431278826319,0.62931452161867,0.381932644259149,0.1587069214069,2.9225905274485,0.0525617731832165,20.3720344640888,10.8072691168636,0.323517867695935,2.68633668010458,0.243420225654958,1.02522725200469,2.74730682525507,2.70218370452721,0.513811847039378,0.288538922106035,2.57244610674274,1.10406974294224,26.2574688438065,13.869679826185,3.92858141776049,21.6846143978315,3.5250304865802,1.65925689073911,3.98730667728815,17.20142086901,0.780667289214553,0.199102003007008,2.25789415645869,0.893596282840045,0.618633563460467,0.920649503888766,19.5708401938037,0.0616296508874012,0.864251217209224,16.32505147653,1.01901363056578,0.13709717554775,428.468332740788
"298",298,6,"16P",NA,81,"Wt","Pl","P","G6","6a","7b","3a","G6aStart.6.","G6bPre.7.","G6aPost.3.","6-16P-81","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G6aStart.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-81_processed/G6aStart.6.RegReady/stats-volumes/concat_of_G6aStart.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-81-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-81_processed/G6aStart.6.RegReady/stats-volumes/concat_of_G6aStart.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-81-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,13.044600987063,1.40269330989614,0.427175235975408,11.0446259261523,4.99879120851398,1.26728298667821,51.5742665286657,0.86902489224831,1.54945298422066,0.950603182252058,0.469155450888091,9.60578705291925,43.7499786691419,9.35611918777106,82.3639584576894,2.45311976649298,5.89428289483375,9.50087071418598,16.1818295433246,1.46661372612228,0.313418189242703,3.76817495966659,0.244142555644774,0.200411989732063,2.9671870299917,0.650037756786928,0.433184930251223,0.15838606379578,3.00476753266918,0.0454340783386552,20.4387071503925,10.7149983740334,0.329333605549908,2.95689071231054,0.246464312694378,1.20970451779959,2.93358945159179,3.03989132550521,0.537415177310127,0.292394373817807,2.60507071840929,1.15106359743587,28.5063642179473,13.9902840230501,3.95805928975946,24.9803429497259,3.55946736366561,1.70487465996049,4.17947912858949,17.5415010246153,0.856836776579643,0.200415944580849,2.50748697022468,0.89916778033754,0.633818973993305,1.04673043893063,21.8505381018759,0.0711940783952485,0.853762403528061,18.0510085795858,0.999000877772559,0.121498826062166,472.922733517185
"299",299,6,"16P",NA,81,"Wt","Pl","P","G6","6a","7b","3a","G6aStart.6.","G6bPre.7.","G6aPost.3.","6-16P-81","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G6aPost.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-81_processed/G6aPost.3.RegReady/stats-volumes/concat_of_G6aPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-81-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-81_processed/G6aPost.3.RegReady/stats-volumes/concat_of_G6aPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-81-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,13.300214523376,1.39973739051539,0.446916248557841,11.3459091023847,5.21348808814905,1.30223845800461,51.4170236539541,0.908531268639278,1.57225266597895,0.97947068510192,0.445525821352751,9.24762150021333,39.8463353253224,8.20013844372735,76.5578152673619,2.60191415724473,6.00359568237339,9.4562736882547,15.7620887637049,1.45098237067118,0.276636815227506,3.85052975310259,0.257129118635903,0.205412645508694,3.10757540311797,0.664214068362956,0.399683042357845,0.165498180906413,3.07312142100701,0.055819124579441,21.2417872129815,10.9181499015258,0.327792554517428,2.96936664613526,0.259886850549265,1.17164961457438,3.01995246458867,3.22556731421014,0.542287642163171,0.283684749125488,2.62411190693516,1.10763071646111,28.1526070185992,14.4389490997522,4.01635656186241,25.2887619877028,3.60841761674163,1.78207365582226,3.88971605053905,18.430678582382,0.876148771927332,0.194803104200171,2.36657083557219,0.928396720170324,0.669307969389732,1.04803277498096,21.6287343596894,0.067805446585192,0.942230853180714,17.5864672011715,1.09486780349597,0.140794480297349,464.357281145524
"300",300,6,"16P",NA,83,"Mut","Pl","P","G6","1b","2a","4b","G6bStart.1.","G6aPre.2.","G6bPost.4.","6-16P-83","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G6bStart.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-83_processed/G6bStart.1.RegReady/stats-volumes/concat_of_G6bStart.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-83-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-83_processed/G6bStart.1.RegReady/stats-volumes/concat_of_G6bStart.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-83-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,11.4519290755973,1.22303898889062,0.389961690843681,10.3375366690129,4.79034767617777,1.1862875403463,47.3318098818967,0.804878500852026,1.32667976594426,0.979302073093846,0.432138197783644,8.67172245835287,35.1352783092904,7.89187224777509,69.0365554290085,2.20265566947731,5.69656911821037,9.45340723345899,14.005273254786,1.29187050328564,0.272082568284134,3.3136044990979,0.226657615226707,0.198217621294424,2.4835954954519,0.592580352178012,0.360199706521292,0.148268041083947,2.82974663620167,0.0444010178803241,18.1604155337788,10.1668421169574,0.292232242118451,2.71793837277839,0.222190685062203,0.997704228745483,2.51210990719198,2.59672914311973,0.490878234534939,0.273358229637857,2.43285831651513,1.03177246516732,25.4630371552526,13.3428275982114,3.61496955910118,21.1039941820549,3.30576148163921,1.5616083763406,4.09037975372196,16.6898608244734,0.700756141264568,0.187420049953953,2.45008433470257,0.786117539606713,0.594639813246432,0.954129943894889,18.7963811396264,0.059486713472152,0.756338065955672,16.2347960768731,0.923501283516413,0.119427611617704,417.739014957438
